Filename	Subject	Verb
fr001_frmod.txt	–	peux
fr001_frmod.txt	Je	peux
fr001_frmod.txt	Elle	pris
fr001_frmod.txt	Il	eu
fr001_frmod.txt	Je	pense
fr001_frmod.txt	vous	faites
fr001_frmod.txt	Elle	raccroché
fr001_frmod.txt	le téléphone	sonné
fr001_frmod.txt	vous	êtes
fr001_frmod.txt	J’	mis
fr001_frmod.txt	Les filles	secoué
fr001_frmod.txt	Elle	voudrait
fr001_frmod.txt	Lucy	écriée
fr001_frmod.txt	– Quel âge	ont
fr001_frmod.txt	–	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	Nous	avons
fr001_frmod.txt	Quel âge	ont
fr001_frmod.txt	–	dit
fr001_frmod.txt	Elle	dit
fr001_frmod.txt	ils	ont
fr001_frmod.txt	Ils	doivent
fr001_frmod.txt	-elle besoin d’une baby	-t
fr001_frmod.txt	Je	suppose
fr001_frmod.txt	ça	permettrait
fr001_frmod.txt	J’	accepté
fr001_frmod.txt	Mme Keever m’	posé
fr001_frmod.txt	elle	note
fr001_frmod.txt	Les deux appels suivants	Marco
fr001_frmod.txt	– Enfin c’	bizarre
fr001_frmod.txt	Le téléphone	sonné
fr001_frmod.txt	Lucy	répondu
fr001_frmod.txt	– C’	mère
fr001_frmod.txt	J’	froncé
fr001_frmod.txt	Cathy	va
fr001_frmod.txt	Je	veux
fr001_frmod.txt	Jim	a
fr001_frmod.txt	-je	expliqué
fr001_frmod.txt	il	est
fr001_frmod.txt	

– J’irai	décidé
fr001_frmod.txt	Je	curieuse
fr001_frmod.txt	Je	mourais
fr001_frmod.txt	je	refusais
fr001_frmod.txt	Anne s’	apprêtait
fr001_frmod.txt	le téléphone	sonné
fr001_frmod.txt	Elle	décroché
fr001_frmod.txt	Ses nattes	pratiquement
fr001_frmod.txt	– C’	garçon
fr001_frmod.txt	Il	dit
fr001_frmod.txt	Il	veut
fr001_frmod.txt	J’	arraché
fr001_frmod.txt	– Charlie c’	toi
fr001_frmod.txt	–	fait
fr001_frmod.txt	je	demandais
fr001_frmod.txt	sitting	travail
fr001_frmod.txt	Je	dirai
fr001_frmod.txt	J’	raccroché
fr001_frmod.txt	–	crois
fr001_frmod.txt	Je	crois
fr001_frmod.txt	c’	blague
fr001_frmod.txt	Je	boucherie
fr001_frmod.txt	La première heure de bureau du Club	finissait
fr001_frmod.txt	Alors il m’	traitée
fr001_frmod.txt	et une dispute	éclaté
fr001_frmod.txt	

– C’	toi
fr001_frmod.txt	il	continué
fr001_frmod.txt	Maman	interdit
fr001_frmod.txt	Comme Jim	devait
fr001_frmod.txt	ça	tombait
fr001_frmod.txt	le téléphone	sonné
fr001_frmod.txt	Maman m’	autorisée
fr001_frmod.txt	–	viens
fr001_frmod.txt	Je	viens
fr001_frmod.txt	Elle	avait
fr001_frmod.txt	Ce n’	téléphone
fr001_frmod.txt	elle	doit
fr001_frmod.txt	Mme Newton	composé
fr001_frmod.txt	-elle	composé
fr001_frmod.txt	qu’	dû
fr001_frmod.txt	elle	dû
fr001_frmod.txt	les gens	moquaient
fr001_frmod.txt	C’	scandaleux
fr001_frmod.txt	et elle m’	répondu
fr001_frmod.txt	-je	pensé
fr001_frmod.txt	je	vais
fr001_frmod.txt	Les nouveaux baby-sittings	intéressants
fr001_frmod.txt	Je	tenais
fr001_frmod.txt	J’	impatiente
fr001_frmod.txt	Je	demandais
fr001_frmod.txt	Ils	feraient
fr001_frmod.txt	-ils	surnommés
fr001_frmod.txt	je	rendue
fr001_frmod.txt	J’	repéré
fr001_frmod.txt	Le numéro 52	maison
fr001_frmod.txt	quelque chose	clochait
fr001_frmod.txt	je	savais
fr001_frmod.txt	Mon enthousiasme	faibli
fr001_frmod.txt	je	sonne
fr001_frmod.txt	Une jeune femme potelée et coquette	tenait
fr001_frmod.txt	-t-elle	fait
fr001_frmod.txt	je	Kristy
fr001_frmod.txt	Je	viens
fr001_frmod.txt	Il	eu
fr001_frmod.txt	la dame	repris
fr001_frmod.txt	Non seulement Max et Puc	devaient
fr001_frmod.txt	La pièce	pleine
fr001_frmod.txt	des trucs fragiles comme ça	dureraient
fr001_frmod.txt	qui	expliquait
fr001_frmod.txt	ça	devait
fr001_frmod.txt	J’	remarqué
fr001_frmod.txt	je	n’
fr001_frmod.txt	Ces Keever	semblaient
fr001_frmod.txt	J’	regardé
fr001_frmod.txt	Ils	punis
fr001_frmod.txt	Ça m’	arrivait
fr001_frmod.txt	je	l’
fr001_frmod.txt	–	Permettez
fr001_frmod.txt	Je	Mlle
fr001_frmod.txt	Ma tante	absente
fr001_frmod.txt	elle	appelée
fr001_frmod.txt	ils	ont
fr001_frmod.txt	Ils	turbulents
fr001_frmod.txt	oui	fait
fr001_frmod.txt	-je	fait
fr001_frmod.txt	ils	envie
fr001_frmod.txt	Je	pourrai
fr001_frmod.txt	Ce	parfait
fr001_frmod.txt	vous	aurez
fr001_frmod.txt	Ce	filles
fr001_frmod.txt	je	vais
fr001_frmod.txt	Nous	étions
fr001_frmod.txt	Elle m’	prévenue
fr001_frmod.txt	Les deux monstres de ma tante	prêts
fr001_frmod.txt	J’	écarquillé
fr001_frmod.txt	J’	fait
fr001_frmod.txt	Mlle Hargrave	ouvert
fr001_frmod.txt	Deux énormes saint-bernard poilus et baveux	élancés
fr001_frmod.txt	–	dois
fr001_frmod.txt	Je	dois
fr001_frmod.txt	-je	étonnée
fr001_frmod.txt	Qui d’	voulez
fr001_frmod.txt	-vous	voulez
fr001_frmod.txt	-je	bafouillé
fr001_frmod.txt	je	baby
fr001_frmod.txt	je	garde
fr001_frmod.txt	–	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	vous	êtes
fr001_frmod.txt	je	parte
fr001_frmod.txt	-je	bégayé
fr001_frmod.txt	vous	devez
fr001_frmod.txt	Vous	pouvez
fr001_frmod.txt	ils	échapperont
fr001_frmod.txt	Leurs ballons	porte
fr001_frmod.txt	Ils	mangent
fr001_frmod.txt	J’	secoué
fr001_frmod.txt	

Max et Puc	reniflaient
fr001_frmod.txt	Ils	mis
fr001_frmod.txt	elle	mis
fr001_frmod.txt	j’	fait
fr001_frmod.txt	Je	savais
fr001_frmod.txt	je	lance
fr001_frmod.txt	Ces deux-là	battaient
fr001_frmod.txt	je	n’
fr001_frmod.txt	ils	ressemblaient
fr001_frmod.txt	Je	mise
fr001_frmod.txt	Ça m’	égal
fr001_frmod.txt	c’	Max
fr001_frmod.txt	Je	connaissais
fr001_frmod.txt	Foxy	adore
fr001_frmod.txt	Il court vers moi	arrête
fr001_frmod.txt	s’	arrête
fr001_frmod.txt	un chien pareil	léché
fr001_frmod.txt	vous	pouvez
fr001_frmod.txt	Je	essuyée
fr001_frmod.txt	je	relevée
fr001_frmod.txt	Les chiens	partis
fr001_frmod.txt	J’	couru
fr001_frmod.txt	ils	étaient
fr001_frmod.txt	Ils	foncé
fr001_frmod.txt	ils	tomber
fr001_frmod.txt	l’	piétiné
fr001_frmod.txt	J’	ramassé
fr001_frmod.txt	Tout	semblait
fr001_frmod.txt	la corde à linge	tenu
fr001_frmod.txt	Je	voulais
fr001_frmod.txt	ils	sûrement
fr001_frmod.txt	Je	savais
fr001_frmod.txt	je	fasse
fr001_frmod.txt	-je	ordonné
fr001_frmod.txt	J’	fixé
fr001_frmod.txt	Les chiens	galopaient
fr001_frmod.txt	Ils	adoraient
fr001_frmod.txt	Ils	allaient
fr001_frmod.txt	nous	sortis
fr001_frmod.txt	Je	faisais
fr001_frmod.txt	J’	regardé
fr001_frmod.txt	les chiens	mâchonnaient
fr001_frmod.txt	ils	recommencé
fr001_frmod.txt	il	suffi
fr001_frmod.txt	Les membres du club	devraient
fr001_frmod.txt	nous	raconterions
fr001_frmod.txt	Nous	profiterions
fr001_frmod.txt	nous	referions
fr001_frmod.txt	J’	filé
fr001_frmod.txt	Ma première mission pour le club	eu
fr001_frmod.txt	Je	devais
fr001_frmod.txt	Le problème c’	n’
fr001_frmod.txt	Mme Newton ne m’	prévenue
fr001_frmod.txt	ils	déchaînés
fr001_frmod.txt	Elle m’	téléphoné
fr001_frmod.txt	la sœur de Mme Newton	passage
fr001_frmod.txt	Elle	oublié
fr001_frmod.txt	elle	enceinte
fr001_frmod.txt	elle	pense
fr001_frmod.txt	elle	sérieuse
fr001_frmod.txt	Elle	prévient
fr001_frmod.txt	elle	eu
fr001_frmod.txt	et Rob	détestait
fr001_frmod.txt	Rob	boudait
fr001_frmod.txt	Rosie	essayait
fr001_frmod.txt	– C’	moi
fr001_frmod.txt	– Non c’	moi
fr001_frmod.txt	– Non c’	moi
fr001_frmod.txt	la maison	tremblait
fr001_frmod.txt	Les filles	jouent
fr001_frmod.txt	Comme les parents n’	partis
fr001_frmod.txt	Elle	point
fr001_frmod.txt	Mme Feldman	réussi
fr001_frmod.txt	Celui	appartient
fr001_frmod.txt	-	appartient
fr001_frmod.txt	ci	appartient
fr001_frmod.txt	– Rosie	va
fr001_frmod.txt	Mme Feldman	poursuivi
fr001_frmod.txt	je	te
fr001_frmod.txt	Les deux cousins	regardaient
fr001_frmod.txt	La situation	améliorée
fr001_frmod.txt	les adultes	quitté
fr001_frmod.txt	Rob	regardait
fr001_frmod.txt	qui	tournait
fr001_frmod.txt	Viens	laissons
fr001_frmod.txt	Il	défié
fr001_frmod.txt	– D’ac’	répliqué
fr001_frmod.txt	-vous	voulez
fr001_frmod.txt	–	te
fr001_frmod.txt	Je	te
fr001_frmod.txt	

Claudia	traversé
fr001_frmod.txt	Rob	entraîné
fr001_frmod.txt	Je	baby
fr001_frmod.txt	je	veux
fr001_frmod.txt	je	te
fr001_frmod.txt	On	n’
fr001_frmod.txt	– Non !	hoqueté
fr001_frmod.txt	– Est	va
fr001_frmod.txt	on	va
fr001_frmod.txt	– Non !	crié
fr001_frmod.txt	– Alors en avant !

Claudia m’	raconté
fr001_frmod.txt	Elle	vite
fr001_frmod.txt	Brenda	perchée
fr001_frmod.txt	Rob	pointé
fr001_frmod.txt	Une femme morte	veux
fr001_frmod.txt	je	veux
fr001_frmod.txt	À ce moment Claudia	paniqué
fr001_frmod.txt	lui	donné
fr001_frmod.txt	elle	petite
fr001_frmod.txt	elle	insupportable
fr001_frmod.txt	leur mère	chuchotait
fr001_frmod.txt	

Et c’est ce qu’	faisaient
fr001_frmod.txt	ils	faisaient
fr001_frmod.txt	

Claudia	décidé
fr001_frmod.txt	Simon	posé
fr001_frmod.txt	– Pan !	crié
fr001_frmod.txt	la baby-	sitter
fr001_frmod.txt	Je	tuée
fr001_frmod.txt	– Pas maintenant	répondu
fr001_frmod.txt	Elle	poursuivi
fr001_frmod.txt	Le vacarme	cessé
fr001_frmod.txt	Rosie	courait
fr001_frmod.txt	elle	arrêté
fr001_frmod.txt	elle	passait
fr001_frmod.txt	elle	ralentissait
fr001_frmod.txt	Rob n’	répondu
fr001_frmod.txt	Elle	réussi
fr001_frmod.txt	Il	gentil
fr001_frmod.txt	Kristy	poursuivait
fr001_frmod.txt	je	sais
fr001_frmod.txt	j’	passé
fr001_frmod.txt	elle	fait
fr001_frmod.txt	Lucy	adore
fr001_frmod.txt	Ils	complètent
fr001_frmod.txt	elle	n’
fr001_frmod.txt	les garçons de son âge	préféreraient
fr001_frmod.txt	je	suppose
fr001_frmod.txt	ses cheveux blonds bouclés son style et surtout le fait qu’	vienne
fr001_frmod.txt	Lucy	arrivée
fr001_frmod.txt	David Michael	rentrait
fr001_frmod.txt	Je	dit
fr001_frmod.txt	David Michael	peut
fr001_frmod.txt	il	posera
fr001_frmod.txt	je	serai
fr001_frmod.txt	la télé	salle
fr001_frmod.txt	nous	n’
fr001_frmod.txt	maman n’	là
fr001_frmod.txt	David Michael	aime
fr001_frmod.txt	le jeu	meuble
fr001_frmod.txt	Lucy	secoué
fr001_frmod.txt	Elle	va
fr001_frmod.txt	Il	acquiescé
fr001_frmod.txt	Il	a
fr001_frmod.txt	–	vais
fr001_frmod.txt	Je	vais
fr001_frmod.txt	Je	serai
fr001_frmod.txt	Samuel	ans
fr001_frmod.txt	Je	sais
fr001_frmod.txt	ils	passent
fr001_frmod.txt	Lucy m’	raconté
fr001_frmod.txt	ils	goûté
fr001_frmod.txt	Charlie	déboulé
fr001_frmod.txt	Il	brandissait
fr001_frmod.txt	Lucy	«
fr001_frmod.txt	je	demandé
fr001_frmod.txt	ce qu’	pouvaient
fr001_frmod.txt	ils	pouvaient
fr001_frmod.txt	Je	m’
fr001_frmod.txt	je	rends
fr001_frmod.txt	Je	souvenue
fr001_frmod.txt	Lucy	portait
fr001_frmod.txt	elle	buvait
fr001_frmod.txt	Charlie	a
fr001_frmod.txt	il	portait
fr001_frmod.txt	il	promis
fr001_frmod.txt	Je	demandais
fr001_frmod.txt	qui	plaisait
fr001_frmod.txt	Je	n’
fr001_frmod.txt	Lucy	terminé
fr001_frmod.txt	Charlie	posé
fr001_frmod.txt	Je	vu
fr001_frmod.txt	ça	donne
fr001_frmod.txt	Ils	pris
fr001_frmod.txt	Je	Lucy
fr001_frmod.txt	Kristy t’	parlé
fr001_frmod.txt	Enfin elle m’	prévenu
fr001_frmod.txt	Je	voulais
fr001_frmod.txt	je	crois
fr001_frmod.txt	il	a
fr001_frmod.txt	Je	vais
fr001_frmod.txt	– J’	peux
fr001_frmod.txt	Lucy	regardé
fr001_frmod.txt	Je	pense
fr001_frmod.txt	-t-il	affirmé
fr001_frmod.txt	David Michael	ouvert
fr001_frmod.txt	Charlie	coupé
fr001_frmod.txt	

– Ah c’	vrai
fr001_frmod.txt	Kristy m’	dit
fr001_frmod.txt	–	suppose
fr001_frmod.txt	Je	suppose
fr001_frmod.txt	on	jouait
fr001_frmod.txt	Je	joue
fr001_frmod.txt	Charlie	annoncé
fr001_frmod.txt	Nous	pourrions
fr001_frmod.txt	qui	gagne
fr001_frmod.txt	David Michael	écarquillé
fr001_frmod.txt	David Michael	regardé
fr001_frmod.txt	Il	portait
fr001_frmod.txt	– Exact minus !	ricané
fr001_frmod.txt	je	vais
fr001_frmod.txt	On	ferait
fr001_frmod.txt	on	veut
fr001_frmod.txt	Ils	jouaient
fr001_frmod.txt	je	rentrée
fr001_frmod.txt	dans ma chambre Lucy m’	raconté
fr001_frmod.txt	Elle	savait
fr001_frmod.txt	elle	devait
fr001_frmod.txt	elle	voulait
fr001_frmod.txt	elle	baby
fr001_frmod.txt	elle	fait
fr001_frmod.txt	je	raconté
fr001_frmod.txt	et Lucy	ri
fr001_frmod.txt	qui	eu
fr001_frmod.txt	Mary Anne	vécu
fr001_frmod.txt	elle	vécu
fr001_frmod.txt	Je	sais
fr001_frmod.txt	Kristy	fait
fr001_frmod.txt	Ils	mignons
fr001_frmod.txt	Je	sûre
fr001_frmod.txt	ils	plairaient
fr001_frmod.txt	elle	acceptait
fr001_frmod.txt	il	habitait
fr001_frmod.txt	elle	puisse
fr001_frmod.txt	qui	moindre
fr001_frmod.txt	Il	fait
fr001_frmod.txt	il	sait
fr001_frmod.txt	je	aime
fr001_frmod.txt	

Elle m’	raconté
fr001_frmod.txt	il	vivait
fr001_frmod.txt	il	sort
fr001_frmod.txt	la maison	immense
fr001_frmod.txt	Jim	père
fr001_frmod.txt	il	reçoit
fr001_frmod.txt	il	présenté
fr001_frmod.txt	qui	venaient
fr001_frmod.txt	elle	pouvait
fr001_frmod.txt	il	marche
fr001_frmod.txt	son ventre	balaie
fr001_frmod.txt	il	essaie
fr001_frmod.txt	Il	pèse
fr001_frmod.txt	–	pensons
fr001_frmod.txt	Nous	pensons
fr001_frmod.txt	Jim	précisé
fr001_frmod.txt	Anne	comprenait
fr001_frmod.txt	il	montré
fr001_frmod.txt	elle n’	sûrement
fr001_frmod.txt	je	t’
fr001_frmod.txt	on	provoque
fr001_frmod.txt	Il	griffe
fr001_frmod.txt	– C’	chat
fr001_frmod.txt	Jim	poursuivi
fr001_frmod.txt	Je	aurais
fr001_frmod.txt	Mary Anne	hoché
fr001_frmod.txt	–	arrive
fr001_frmod.txt	il	arrive
fr001_frmod.txt	Elle	a
fr001_frmod.txt	Je	crois
fr001_frmod.txt	c’	tout
fr001_frmod.txt	–	clair
fr001_frmod.txt	lui	rappelé
fr001_frmod.txt	je	crois
fr001_frmod.txt	elle	vacances
fr001_frmod.txt	Ce n’	peine
fr001_frmod.txt	– Mme Porter	dame
fr001_frmod.txt	qui	vit
fr001_frmod.txt	Elle	originale
fr001_frmod.txt	Ce qui n’	vrai
fr001_frmod.txt	Nous	essayons
fr001_frmod.txt	ils	croisent
fr001_frmod.txt	je	pars
fr001_frmod.txt	Jim	embrassé
fr001_frmod.txt	Je	serai
fr001_frmod.txt	Mary Anne	demandait
fr001_frmod.txt	Karen	engagé
fr001_frmod.txt	Ils	vivent
fr001_frmod.txt	Andrew	approuvé
fr001_frmod.txt	Notre maman	va
fr001_frmod.txt	–	aurons
fr001_frmod.txt	Nous	aurons
fr001_frmod.txt	Andrew	reculé
fr001_frmod.txt	Mary Anne	pouffé
fr001_frmod.txt	Il	fait
fr001_frmod.txt	on	jouait
fr001_frmod.txt	qui	l’
fr001_frmod.txt	je	crois
fr001_frmod.txt	elle	aimerait
fr001_frmod.txt	Les poupées	bronzent
fr001_frmod.txt	Elles	peuvent
fr001_frmod.txt	elles	peuvent
fr001_frmod.txt	Elle	emmené
fr001_frmod.txt	Andrew	installé
fr001_frmod.txt	Il	a
fr001_frmod.txt	Votre père	dit
fr001_frmod.txt	il	connaît
fr001_frmod.txt	il	adore
fr001_frmod.txt	Mary Anne	jeté
fr001_frmod.txt	L’ensemble	lugubre
fr001_frmod.txt	– C’	habite
fr001_frmod.txt	C’est des grands dans la rue qui me l’	dit
fr001_frmod.txt	Elle	mange
fr001_frmod.txt	Mary Anne	observait
fr001_frmod.txt	elle	disait
fr001_frmod.txt	elle	croyait
fr001_frmod.txt	elle	décevrait
fr001_frmod.txt	ce	début
fr001_frmod.txt	elle l’	approuvait
fr001_frmod.txt	elle	mentirait
fr001_frmod.txt	elle	demandé
fr001_frmod.txt	Karen	hoché
fr001_frmod.txt	– J’	ai
fr001_frmod.txt	

– C’	vrai
fr001_frmod.txt	La preuve c’	est
fr001_frmod.txt	qui	grossir
fr001_frmod.txt	il	gentil
fr001_frmod.txt	il	entré
fr001_frmod.txt	elle	hurlé
fr001_frmod.txt	on	approche
fr001_frmod.txt	On	veut
fr001_frmod.txt	elle	jette
fr001_frmod.txt	ce n’	méchant
fr001_frmod.txt	elle	pourrait
fr001_frmod.txt	Elle	avait
fr001_frmod.txt	elle	remarqué
fr001_frmod.txt	on	remontait
fr001_frmod.txt	Karen aussi l’	repéré
fr001_frmod.txt	Elle	poussé
fr001_frmod.txt	Elle	est
fr001_frmod.txt	Mary Anne	a
fr001_frmod.txt	Elle	sait
fr001_frmod.txt	les sorcières	existent
fr001_frmod.txt	la voisine n’	avait
fr001_frmod.txt	-elle	dit
fr001_frmod.txt	Jim	parlé
fr001_frmod.txt	vous	deux
fr001_frmod.txt	Karen	sangloté
fr001_frmod.txt	Je	vois
fr001_frmod.txt	–	bougez
fr001_frmod.txt	je	m’
fr001_frmod.txt	Le problème c’	conseillé
fr001_frmod.txt	Jim	conseillé
fr001_frmod.txt	– Elle n’est plus à la fenêtre !	crié
fr001_frmod.txt	Elle	descend
fr001_frmod.txt	– D’	accord
fr001_frmod.txt	je	confie
fr001_frmod.txt	Je	reviens
fr001_frmod.txt	

Mary Anne m’	raconté
fr001_frmod.txt	son cœur	battait
fr001_frmod.txt	elle	traversé
fr001_frmod.txt	Le gros chat	elle
fr001_frmod.txt	il	arrachait
fr001_frmod.txt	l’	-t
fr001_frmod.txt	-elle appelé doucement	-t
fr001_frmod.txt	Elle	jeté
fr001_frmod.txt	Elle	claqué
fr001_frmod.txt	Le matou	faisait
fr001_frmod.txt	sale bête !	grondé
fr001_frmod.txt	Mon amie	cru
fr001_frmod.txt	son cœur	allait
fr001_frmod.txt	Elle	vêtue
fr001_frmod.txt	Elle	avait
fr001_frmod.txt	m’	dit
fr001_frmod.txt	Elle	brandissait
fr001_frmod.txt	mon amie	a
fr001_frmod.txt	Il	arrache
fr001_frmod.txt	–	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	Mary Anne	fait
fr001_frmod.txt	Le chat	bondi
fr001_frmod.txt	Mme Porter	secoué
fr001_frmod.txt	Mary Anne l’	entendue
fr001_frmod.txt	mon amie	trouvé
fr001_frmod.txt	Elle	jeté
fr001_frmod.txt	ce n’	sort
fr001_frmod.txt	qui	signifie
fr001_frmod.txt	C’	injure
fr001_frmod.txt	elle	lancée
fr001_frmod.txt	Karen	hoqueté
fr001_frmod.txt	elle	jette
fr001_frmod.txt	– C’	sorcière
fr001_frmod.txt	Elle	peut
fr001_frmod.txt	Hé !	crié
fr001_frmod.txt	Mary Anne	sursauté
fr001_frmod.txt	Karen	montrait
fr001_frmod.txt	– Regarde-moi	ça
fr001_frmod.txt	Boo-Boo	dérangé
fr001_frmod.txt	Le chat	traversé
fr001_frmod.txt	il	détalé
fr001_frmod.txt	– Rien d’étonnant pour un chat	affirmé
fr001_frmod.txt	Les chats	font
fr001_frmod.txt	Elle n’	eu
fr001_frmod.txt	-elle pas trop	connaissait
fr001_frmod.txt	– Boo-Boo	fait
fr001_frmod.txt	Mary Anne	pris
fr001_frmod.txt	ils	observaient
fr001_frmod.txt	on l’	dit
fr001_frmod.txt	– Pssst !	soufflé
fr001_frmod.txt	Morbidda Destiny	fenêtre
fr001_frmod.txt	elle	regarde
fr001_frmod.txt	le visage ridé	pressait
fr001_frmod.txt	La sorcière	porté
fr001_frmod.txt	il	dérapé
fr001_frmod.txt	elle l’	ensorcelé
fr001_frmod.txt	Karen	sangloté
fr001_frmod.txt	–	crois
fr001_frmod.txt	Je	crois
fr001_frmod.txt	ce	idée
fr001_frmod.txt	Comme ça	pourra
fr001_frmod.txt	elle	ouvert
fr001_frmod.txt	Il	filé
fr001_frmod.txt	Mary Anne Karen et Andrew	pu
fr001_frmod.txt	Mon amie	essayé
fr001_frmod.txt	tout ça n’	coïncidences
fr001_frmod.txt	que ce mot	voulait
fr001_frmod.txt	elle	laissé
fr001_frmod.txt	– Papa !	hurlé
fr001_frmod.txt	elle	jeté
fr001_frmod.txt	Jim	a
fr001_frmod.txt	–	existe
fr001_frmod.txt	ça n’	existe
fr001_frmod.txt	nous	tenu
fr001_frmod.txt	le téléphone	sonné
fr001_frmod.txt	Le premier appel	Mme
fr001_frmod.txt	Je	dit
fr001_frmod.txt	je	Mme
fr001_frmod.txt	nous	sommes
fr001_frmod.txt	nous	avons
fr001_frmod.txt	entre nous	peut
fr001_frmod.txt	Mme Marshall	répliqué
fr001_frmod.txt	Nous	dîner
fr001_frmod.txt	Nous	serons
fr001_frmod.txt	Nina	a
fr001_frmod.txt	on	pose
fr001_frmod.txt	néanmoins cette nouvelle cliente	compris
fr001_frmod.txt	–	avons
fr001_frmod.txt	Nous	avons
fr001_frmod.txt	Mme Marshall	réfléchi
fr001_frmod.txt	qui	vient
fr001_frmod.txt	Elle	pleure
fr001_frmod.txt	elle	tranquille
fr001_frmod.txt	Ça n’	air
fr001_frmod.txt	– D’	accord
fr001_frmod.txt	Lucy	conclu
fr001_frmod.txt	vous	pouvez
fr001_frmod.txt	nous	avions
fr001_frmod.txt	

Claudia	pris
fr001_frmod.txt	Lucy	occupée
fr001_frmod.txt	elle n’	voulu
fr001_frmod.txt	qu’	fait
fr001_frmod.txt	elle	fait
fr001_frmod.txt	ils	paniquent
fr001_frmod.txt	nous	rentrées
fr001_frmod.txt	Claudia	arrive
fr001_frmod.txt	on	calculait
fr001_frmod.txt	nous	gagné
fr001_frmod.txt	Lucy	exclamée
fr001_frmod.txt	Elle	adore
fr001_frmod.txt	qui	touche
fr001_frmod.txt	Elle	additionné
fr001_frmod.txt	On	arrivait
fr001_frmod.txt	ce n’	mal
fr001_frmod.txt	Vous	savez
fr001_frmod.txt	on	devrait
fr001_frmod.txt	-je	proposé
fr001_frmod.txt	nous	mettions
fr001_frmod.txt	nous	pourrions
fr001_frmod.txt	On	prendra
fr001_frmod.txt	– Toutes les sucreries qu’on aime !	renchéri
fr001_frmod.txt	Lucy	silencieuse
fr001_frmod.txt	Lucy	fait
fr001_frmod.txt	-je	fait
fr001_frmod.txt	-moi	Excuse
fr001_frmod.txt	on	oublié
fr001_frmod.txt	Ça	fait
fr001_frmod.txt	-elle	-t
fr001_frmod.txt	je	pourrai
fr001_frmod.txt	Nous	allons
fr001_frmod.txt	je	serai
fr001_frmod.txt	On	n’
fr001_frmod.txt	Claudia	remarquer
fr001_frmod.txt	–	croyais
fr001_frmod.txt	Je	croyais
fr001_frmod.txt	tout	terminé
fr001_frmod.txt	nous	avons
fr001_frmod.txt	je	parte
fr001_frmod.txt	elle	filé
fr001_frmod.txt	Nous	sommes
fr001_frmod.txt	il	vivait
fr001_frmod.txt	Je	n’
fr001_frmod.txt	Je	voulais
fr001_frmod.txt	il	m’
fr001_frmod.txt	-je	marmonné
fr001_frmod.txt	je	trouvais
fr001_frmod.txt	rien	d’
fr001_frmod.txt	je	engouffrée
fr001_frmod.txt	Elle	sortait
fr001_frmod.txt	ça s’	passé
fr001_frmod.txt	Hum maman Jim	est
fr001_frmod.txt	Elle m’	souri
fr001_frmod.txt	–	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	– C’	fois
fr001_frmod.txt	– Rien	répondu
fr001_frmod.txt	Il	vient
fr001_frmod.txt	Ce n’	signe
fr001_frmod.txt	Jim	avait
fr001_frmod.txt	Ça	voulait
fr001_frmod.txt	ils	sentaient
fr001_frmod.txt	Ça	voulait
fr001_frmod.txt	Jim	sentait
fr001_frmod.txt	–	a
fr001_frmod.txt	-je	demandé
fr001_frmod.txt	Je	trouvais
fr001_frmod.txt	je	n’
fr001_frmod.txt	Mets la robe	bleue
fr001_frmod.txt	nous	achetée
fr001_frmod.txt	J’	poussé
fr001_frmod.txt	– D’	accord
fr001_frmod.txt	

En haut mes trois frères	miroir
fr001_frmod.txt	-je	demandé
fr001_frmod.txt	Il	haussé
fr001_frmod.txt	Maman	demandé
fr001_frmod.txt	J’	fait
fr001_frmod.txt	aucun cinquième n’	arrive
fr001_frmod.txt	– Kristy	arrête
fr001_frmod.txt	J’	aidé
fr001_frmod.txt	Je	coiffée
fr001_frmod.txt	je	descendue
fr001_frmod.txt	Mes frères	aidaient
fr001_frmod.txt	Ma mère	allumait
fr001_frmod.txt	nous	fêtons
fr001_frmod.txt	Je	veux
fr001_frmod.txt	je	sens
fr001_frmod.txt	

Elle m’	fusillée
fr001_frmod.txt	nous	étions
fr001_frmod.txt	qui	décorée
fr001_frmod.txt	Maman	mis
fr001_frmod.txt	nous	mangions
fr001_frmod.txt	– Aujourd’hui	jour
fr001_frmod.txt	Je	retenais
fr001_frmod.txt	– Jim m’	demandé
fr001_frmod.txt	je	voulais
fr001_frmod.txt	– Félicitations	renchéri
fr001_frmod.txt	–	veut
fr001_frmod.txt	-je	demandé
fr001_frmod.txt	–	veut
fr001_frmod.txt	ta mère	veut
fr001_frmod.txt	-je	pensé
fr001_frmod.txt	

– C’	vrai
fr001_frmod.txt	les fiançailles	pas
fr001_frmod.txt	ça	veut
fr001_frmod.txt	vous	êtes
fr001_frmod.txt	vous	êtes
fr001_frmod.txt	– C’	ça
fr001_frmod.txt	Rien	changeait
fr001_frmod.txt	vous	mariez
fr001_frmod.txt	vous	mariez
fr001_frmod.txt	-nous	vivrons
fr001_frmod.txt	–	sais
fr001_frmod.txt	Je	sais
fr001_frmod.txt	Nous	n’
fr001_frmod.txt	–	devra
fr001_frmod.txt	On	devra
fr001_frmod.txt	Je	s
fr001_frmod.txt	je	sais
fr001_frmod.txt	Nous	préoccuperons
