Filename	Subject	Verb
002c_claudia_and_the_phantom_phone_calls.txt	I	facing
002c_claudia_and_the_phantom_phone_calls.txt	I	saw
002c_claudia_and_the_phantom_phone_calls.txt	me	jump
002c_claudia_and_the_phantom_phone_calls.txt	A light	came
002c_claudia_and_the_phantom_phone_calls.txt	It	lit
002c_claudia_and_the_phantom_phone_calls.txt	it	look
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	A chill	ran
002c_claudia_and_the_phantom_phone_calls.txt	I	looked
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Newton	been
002c_claudia_and_the_phantom_phone_calls.txt	she	come
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	her car	pull
002c_claudia_and_the_phantom_phone_calls.txt	I	stared
002c_claudia_and_the_phantom_phone_calls.txt	the light	went
002c_claudia_and_the_phantom_phone_calls.txt	I	gasped
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	I	decided
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	stood
002c_claudia_and_the_phantom_phone_calls.txt	I	am
002c_claudia_and_the_phantom_phone_calls.txt	he	yelled
002c_claudia_and_the_phantom_phone_calls.txt	He	beat
002c_claudia_and_the_phantom_phone_calls.txt	Peter Rabbit	


002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	laughed
002c_claudia_and_the_phantom_phone_calls.txt	“Superman	


002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	the phone	began
002c_claudia_and_the_phantom_phone_calls.txt	I	looked
002c_claudia_and_the_phantom_phone_calls.txt	I	hear
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	said
002c_claudia_and_the_phantom_phone_calls.txt	it	’s
002c_claudia_and_the_phantom_phone_calls.txt	I	hoping
002c_claudia_and_the_phantom_phone_calls.txt	he	hear
002c_claudia_and_the_phantom_phone_calls.txt	I	planned
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	ran
002c_claudia_and_the_phantom_phone_calls.txt	he	said
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	I	answer
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	I	stooped
002c_claudia_and_the_phantom_phone_calls.txt	I	called
002c_claudia_and_the_phantom_phone_calls.txt	My shoe	untied
002c_claudia_and_the_phantom_phone_calls.txt	I	took
002c_claudia_and_the_phantom_phone_calls.txt	I	caught
002c_claudia_and_the_phantom_phone_calls.txt	the phone	ringing
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	he	call
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	seem
002c_claudia_and_the_phantom_phone_calls.txt	He	sat
002c_claudia_and_the_phantom_phone_calls.txt	he	asked
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	I	know
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	the only way	was
002c_claudia_and_the_phantom_phone_calls.txt	the gate	opened
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	I	suggested
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	shook
002c_claudia_and_the_phantom_phone_calls.txt	The paperboy	come
002c_claudia_and_the_phantom_phone_calls.txt	He	stands
002c_claudia_and_the_phantom_phone_calls.txt	I	whispered
002c_claudia_and_the_phantom_phone_calls.txt	’s	be
002c_claudia_and_the_phantom_phone_calls.txt	’s	sneak
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	whispered
002c_claudia_and_the_phantom_phone_calls.txt	I	took
002c_claudia_and_the_phantom_phone_calls.txt	we	tiptoed
002c_claudia_and_the_phantom_phone_calls.txt	I	closed
002c_claudia_and_the_phantom_phone_calls.txt	A brown eye	looking
002c_claudia_and_the_phantom_phone_calls.txt	I	screamed
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	screamed
002c_claudia_and_the_phantom_phone_calls.txt	The person	screamed
002c_claudia_and_the_phantom_phone_calls.txt	That last scream	sounded
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	The gate	opened
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	came
002c_claudia_and_the_phantom_phone_calls.txt	you	doing
002c_claudia_and_the_phantom_phone_calls.txt	I	shouted
002c_claudia_and_the_phantom_phone_calls.txt	she	said
002c_claudia_and_the_phantom_phone_calls.txt	I	thought
002c_claudia_and_the_phantom_phone_calls.txt	you	were
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	Mom	got
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	have
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Thomas	is
002c_claudia_and_the_phantom_phone_calls.txt	A baby-sitter	comes
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	you	were
002c_claudia_and_the_phantom_phone_calls.txt	she	went
002c_claudia_and_the_phantom_phone_calls.txt	Mom	sent
002c_claudia_and_the_phantom_phone_calls.txt	I	wanted
002c_claudia_and_the_phantom_phone_calls.txt	you	doing
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	you	turn
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	nodded
002c_claudia_and_the_phantom_phone_calls.txt	Mom	made
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Newton	feel
002c_claudia_and_the_phantom_phone_calls.txt	I	had
002c_claudia_and_the_phantom_phone_calls.txt	I	trip
002c_claudia_and_the_phantom_phone_calls.txt	I	went
002c_claudia_and_the_phantom_phone_calls.txt	I	guess
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	Kristy’s eyes	opened
002c_claudia_and_the_phantom_phone_calls.txt	you	walking
002c_claudia_and_the_phantom_phone_calls.txt	you	answer
002c_claudia_and_the_phantom_phone_calls.txt	we	missed
002c_claudia_and_the_phantom_phone_calls.txt	I	bet
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	said
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	exchanged
002c_claudia_and_the_phantom_phone_calls.txt	you	want
002c_claudia_and_the_phantom_phone_calls.txt	me	stay
002c_claudia_and_the_phantom_phone_calls.txt	Jamie	said
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	be
002c_claudia_and_the_phantom_phone_calls.txt	she	be
002c_claudia_and_the_phantom_phone_calls.txt	Janine	helped
002c_claudia_and_the_phantom_phone_calls.txt	She	is
002c_claudia_and_the_phantom_phone_calls.txt	I	bet
002c_claudia_and_the_phantom_phone_calls.txt	teachers	notice
002c_claudia_and_the_phantom_phone_calls.txt	she	makes
002c_claudia_and_the_phantom_phone_calls.txt	me	correct
002c_claudia_and_the_phantom_phone_calls.txt	We	finishing
002c_claudia_and_the_phantom_phone_calls.txt	a great crash	sounded
002c_claudia_and_the_phantom_phone_calls.txt	it	’s
002c_claudia_and_the_phantom_phone_calls.txt	Janine	remarked
002c_claudia_and_the_phantom_phone_calls.txt	I	love
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	They	make
002c_claudia_and_the_phantom_phone_calls.txt	me	feel
002c_claudia_and_the_phantom_phone_calls.txt	we	were
002c_claudia_and_the_phantom_phone_calls.txt	we	crawl
002c_claudia_and_the_phantom_phone_calls.txt	We	pretend
002c_claudia_and_the_phantom_phone_calls.txt	we	were
002c_claudia_and_the_phantom_phone_calls.txt	we	hiding
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	Janine	said
002c_claudia_and_the_phantom_phone_calls.txt	The fear process	


002c_claudia_and_the_phantom_phone_calls.txt	Janine	


002c_claudia_and_the_phantom_phone_calls.txt	“What	


002c_claudia_and_the_phantom_phone_calls.txt	Janine	glared
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	Mimi	said
002c_claudia_and_the_phantom_phone_calls.txt	I	have
002c_claudia_and_the_phantom_phone_calls.txt	she	was
002c_claudia_and_the_phantom_phone_calls.txt	It	take
002c_claudia_and_the_phantom_phone_calls.txt	Janine	get
002c_claudia_and_the_phantom_phone_calls.txt	I	resolved
002c_claudia_and_the_phantom_phone_calls.txt	we	talked
002c_claudia_and_the_phantom_phone_calls.txt	I	flicked
002c_claudia_and_the_phantom_phone_calls.txt	I	listened
002c_claudia_and_the_phantom_phone_calls.txt	I	worked
002c_claudia_and_the_phantom_phone_calls.txt	the weather report	mention
002c_claudia_and_the_phantom_phone_calls.txt	I	dabbed
002c_claudia_and_the_phantom_phone_calls.txt	It	’s
002c_claudia_and_the_phantom_phone_calls.txt	what shape	shadow
002c_claudia_and_the_phantom_phone_calls.txt	an egg	cast
002c_claudia_and_the_phantom_phone_calls.txt	The music	came
002c_claudia_and_the_phantom_phone_calls.txt	I	perked
002c_claudia_and_the_phantom_phone_calls.txt	the radio newscaster	said
002c_claudia_and_the_phantom_phone_calls.txt	The thief	dubbed
002c_claudia_and_the_phantom_phone_calls.txt	State troopers	tailing
002c_claudia_and_the_phantom_phone_calls.txt	I	cried
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	I	cried
002c_claudia_and_the_phantom_phone_calls.txt	Stacey	said
002c_claudia_and_the_phantom_phone_calls.txt	Trevor	called
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	he	would
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	he	ask
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	it	’s
002c_claudia_and_the_phantom_phone_calls.txt	I	felt
002c_claudia_and_the_phantom_phone_calls.txt	He	call
002c_claudia_and_the_phantom_phone_calls.txt	It	’s
002c_claudia_and_the_phantom_phone_calls.txt	the something	was
002c_claudia_and_the_phantom_phone_calls.txt	Stacey	said
002c_claudia_and_the_phantom_phone_calls.txt	The Phantom Caller	gone
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	You	kidding
002c_claudia_and_the_phantom_phone_calls.txt	The police	are
002c_claudia_and_the_phantom_phone_calls.txt	I	hope
002c_claudia_and_the_phantom_phone_calls.txt	they	catch
002c_claudia_and_the_phantom_phone_calls.txt	they	do
002c_claudia_and_the_phantom_phone_calls.txt	he	’s
002c_claudia_and_the_phantom_phone_calls.txt	We	forget
002c_claudia_and_the_phantom_phone_calls.txt	I	hung
002c_claudia_and_the_phantom_phone_calls.txt	I	called
002c_claudia_and_the_phantom_phone_calls.txt	I	called
002c_claudia_and_the_phantom_phone_calls.txt	I	had
002c_claudia_and_the_phantom_phone_calls.txt	The deal	is
002c_claudia_and_the_phantom_phone_calls.txt	I	worked
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	who	’s
002c_claudia_and_the_phantom_phone_calls.txt	Eleanor	was
002c_claudia_and_the_phantom_phone_calls.txt	who	’s
002c_claudia_and_the_phantom_phone_calls.txt	The radio	playing
002c_claudia_and_the_phantom_phone_calls.txt	Nina	watching
002c_claudia_and_the_phantom_phone_calls.txt	a song	ended
002c_claudia_and_the_phantom_phone_calls.txt	the announcer	began
002c_claudia_and_the_phantom_phone_calls.txt	I	thought
002c_claudia_and_the_phantom_phone_calls.txt	They	captured
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	The man	thought
002c_claudia_and_the_phantom_phone_calls.txt	the newscaster	said
002c_claudia_and_the_phantom_phone_calls.txt	The Phantom Caller	is
002c_claudia_and_the_phantom_phone_calls.txt	It	sounded
002c_claudia_and_the_phantom_phone_calls.txt	he	be
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	I	dared
002c_claudia_and_the_phantom_phone_calls.txt	the Phantom Caller	was
002c_claudia_and_the_phantom_phone_calls.txt	I	see
002c_claudia_and_the_phantom_phone_calls.txt	I	put
002c_claudia_and_the_phantom_phone_calls.txt	I	called
002c_claudia_and_the_phantom_phone_calls.txt	your milk	’s
002c_claudia_and_the_phantom_phone_calls.txt	She	scurried
002c_claudia_and_the_phantom_phone_calls.txt	I	want
002c_claudia_and_the_phantom_phone_calls.txt	she	said
002c_claudia_and_the_phantom_phone_calls.txt	I	trembling
002c_claudia_and_the_phantom_phone_calls.txt	I	tried
002c_claudia_and_the_phantom_phone_calls.txt	Nina	know
002c_claudia_and_the_phantom_phone_calls.txt	it	’s
002c_claudia_and_the_phantom_phone_calls.txt	I	told
002c_claudia_and_the_phantom_phone_calls.txt	I	picked
002c_claudia_and_the_phantom_phone_calls.txt	I	hear
002c_claudia_and_the_phantom_phone_calls.txt	it	was
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	calling
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	the caller	hung
002c_claudia_and_the_phantom_phone_calls.txt	The Phantom Caller	was
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	I	wondered
002c_claudia_and_the_phantom_phone_calls.txt	I	call
002c_claudia_and_the_phantom_phone_calls.txt	I	jumped
002c_claudia_and_the_phantom_phone_calls.txt	Nina	asked
002c_claudia_and_the_phantom_phone_calls.txt	it	is
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	I	hung
002c_claudia_and_the_phantom_phone_calls.txt	’s	go
002c_claudia_and_the_phantom_phone_calls.txt	I	suggested
002c_claudia_and_the_phantom_phone_calls.txt	I	ca
002c_claudia_and_the_phantom_phone_calls.txt	my show	is
002c_claudia_and_the_phantom_phone_calls.txt	I	have
002c_claudia_and_the_phantom_phone_calls.txt	Nina	getting
002c_claudia_and_the_phantom_phone_calls.txt	I	knew
002c_claudia_and_the_phantom_phone_calls.txt	her bedtime	was
002c_claudia_and_the_phantom_phone_calls.txt	she	stay
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	You	stay
002c_claudia_and_the_phantom_phone_calls.txt	Mommy	let
002c_claudia_and_the_phantom_phone_calls.txt	I	doing
002c_claudia_and_the_phantom_phone_calls.txt	we	go
002c_claudia_and_the_phantom_phone_calls.txt	Nina	handed
002c_claudia_and_the_phantom_phone_calls.txt	I	put
002c_claudia_and_the_phantom_phone_calls.txt	we	climbed
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	I	find
002c_claudia_and_the_phantom_phone_calls.txt	I	wondered
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	had
002c_claudia_and_the_phantom_phone_calls.txt	Nina	was
002c_claudia_and_the_phantom_phone_calls.txt	I	tiptoed
002c_claudia_and_the_phantom_phone_calls.txt	I	stood
002c_claudia_and_the_phantom_phone_calls.txt	the light	shine
002c_claudia_and_the_phantom_phone_calls.txt	I	stared
002c_claudia_and_the_phantom_phone_calls.txt	It	looked
002c_claudia_and_the_phantom_phone_calls.txt	the Phantom Caller	was
002c_claudia_and_the_phantom_phone_calls.txt	he	taken
002c_claudia_and_the_phantom_phone_calls.txt	I	dashed
002c_claudia_and_the_phantom_phone_calls.txt	she	was
002c_claudia_and_the_phantom_phone_calls.txt	I	straightened
002c_claudia_and_the_phantom_phone_calls.txt	Eleanor	sighed
002c_claudia_and_the_phantom_phone_calls.txt	I	sighed
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	I	turned
002c_claudia_and_the_phantom_phone_calls.txt	the TV	was
002c_claudia_and_the_phantom_phone_calls.txt	the Phantom Caller	sneak
002c_claudia_and_the_phantom_phone_calls.txt	I	sat
002c_claudia_and_the_phantom_phone_calls.txt	What	was
002c_claudia_and_the_phantom_phone_calls.txt	Just the Marshalls’ cat	settling
002c_claudia_and_the_phantom_phone_calls.txt	What	was
002c_claudia_and_the_phantom_phone_calls.txt	Water	dripping
002c_claudia_and_the_phantom_phone_calls.txt	All the little noises	driving
002c_claudia_and_the_phantom_phone_calls.txt	I	put
002c_claudia_and_the_phantom_phone_calls.txt	I	tried
002c_claudia_and_the_phantom_phone_calls.txt	my gaze	kept
002c_claudia_and_the_phantom_phone_calls.txt	I	stand
002c_claudia_and_the_phantom_phone_calls.txt	I	shut
002c_claudia_and_the_phantom_phone_calls.txt	I	decided
002c_claudia_and_the_phantom_phone_calls.txt	Stacey	exclaimed
002c_claudia_and_the_phantom_phone_calls.txt	she	got
002c_claudia_and_the_phantom_phone_calls.txt	you	listening
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	you	think
002c_claudia_and_the_phantom_phone_calls.txt	I	going
002c_claudia_and_the_phantom_phone_calls.txt	I	know
002c_claudia_and_the_phantom_phone_calls.txt	you	’re
002c_claudia_and_the_phantom_phone_calls.txt	I	know
002c_claudia_and_the_phantom_phone_calls.txt	it	’s
002c_claudia_and_the_phantom_phone_calls.txt	Every little noise	makes
002c_claudia_and_the_phantom_phone_calls.txt	me	jump
002c_claudia_and_the_phantom_phone_calls.txt	you	know
002c_claudia_and_the_phantom_phone_calls.txt	The phone	rang
002c_claudia_and_the_phantom_phone_calls.txt	the caller	say
002c_claudia_and_the_phantom_phone_calls.txt	He	hung
002c_claudia_and_the_phantom_phone_calls.txt	Oooh	


002c_claudia_and_the_phantom_phone_calls.txt	you	’re
002c_claudia_and_the_phantom_phone_calls.txt	you	asking
002c_claudia_and_the_phantom_phone_calls.txt	Stacey	said
002c_claudia_and_the_phantom_phone_calls.txt	I	replied
002c_claudia_and_the_phantom_phone_calls.txt	you	want
002c_claudia_and_the_phantom_phone_calls.txt	me	come
002c_claudia_and_the_phantom_phone_calls.txt	I	do
002c_claudia_and_the_phantom_phone_calls.txt	I	want
002c_claudia_and_the_phantom_phone_calls.txt	the Marshalls	come
002c_claudia_and_the_phantom_phone_calls.txt	I	want
002c_claudia_and_the_phantom_phone_calls.txt	them	think
002c_claudia_and_the_phantom_phone_calls.txt	I	handle
002c_claudia_and_the_phantom_phone_calls.txt	you	want
002c_claudia_and_the_phantom_phone_calls.txt	what	going
002c_claudia_and_the_phantom_phone_calls.txt	I	wonder
002c_claudia_and_the_phantom_phone_calls.txt	he	knows
002c_claudia_and_the_phantom_phone_calls.txt	Poets	are
002c_claudia_and_the_phantom_phone_calls.txt	he	heard
002c_claudia_and_the_phantom_phone_calls.txt	I	bet
002c_claudia_and_the_phantom_phone_calls.txt	he	has
002c_claudia_and_the_phantom_phone_calls.txt	Stacey	said
002c_claudia_and_the_phantom_phone_calls.txt	anyone	miss
002c_claudia_and_the_phantom_phone_calls.txt	She	put
002c_claudia_and_the_phantom_phone_calls.txt	you	know
002c_claudia_and_the_phantom_phone_calls.txt	Halloween	falls
002c_claudia_and_the_phantom_phone_calls.txt	I	giggled
002c_claudia_and_the_phantom_phone_calls.txt	Mr. Taylor	is
002c_claudia_and_the_phantom_phone_calls.txt	He	thinks
002c_claudia_and_the_phantom_phone_calls.txt	I	broke
002c_claudia_and_the_phantom_phone_calls.txt	I	held
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	you	found
002c_claudia_and_the_phantom_phone_calls.txt	I	mean
002c_claudia_and_the_phantom_phone_calls.txt	you	see
002c_claudia_and_the_phantom_phone_calls.txt	you	found
002c_claudia_and_the_phantom_phone_calls.txt	Your red ribbon	


002c_claudia_and_the_phantom_phone_calls.txt	I	gasped
002c_claudia_and_the_phantom_phone_calls.txt	I	did
002c_claudia_and_the_phantom_phone_calls.txt	I	mean
002c_claudia_and_the_phantom_phone_calls.txt	I	found
002c_claudia_and_the_phantom_phone_calls.txt	you	find
002c_claudia_and_the_phantom_phone_calls.txt	I	hear
002c_claudia_and_the_phantom_phone_calls.txt	the knob	rattling
002c_claudia_and_the_phantom_phone_calls.txt	I	going
002c_claudia_and_the_phantom_phone_calls.txt	It	was
002c_claudia_and_the_phantom_phone_calls.txt	I	do
002c_claudia_and_the_phantom_phone_calls.txt	He	called
002c_claudia_and_the_phantom_phone_calls.txt	I	yelped
002c_claudia_and_the_phantom_phone_calls.txt	the voice	said
002c_claudia_and_the_phantom_phone_calls.txt	we	misplaced
002c_claudia_and_the_phantom_phone_calls.txt	you	let
002c_claudia_and_the_phantom_phone_calls.txt	I	let
002c_claudia_and_the_phantom_phone_calls.txt	my breath	out
002c_claudia_and_the_phantom_phone_calls.txt	It	’s
002c_claudia_and_the_phantom_phone_calls.txt	I	whispered
002c_claudia_and_the_phantom_phone_calls.txt	I	call
002c_claudia_and_the_phantom_phone_calls.txt	I	get
002c_claudia_and_the_phantom_phone_calls.txt	I	ran
002c_claudia_and_the_phantom_phone_calls.txt	I	been
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	said
002c_claudia_and_the_phantom_phone_calls.txt	Mr. Marshall	standing
002c_claudia_and_the_phantom_phone_calls.txt	I	figure
002c_claudia_and_the_phantom_phone_calls.txt	those darned keys	went
002c_claudia_and_the_phantom_phone_calls.txt	I	held
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	went
002c_claudia_and_the_phantom_phone_calls.txt	The house keys	be
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	said
002c_claudia_and_the_phantom_phone_calls.txt	She	took
002c_claudia_and_the_phantom_phone_calls.txt	she	turned
002c_claudia_and_the_phantom_phone_calls.txt	the girls	were
002c_claudia_and_the_phantom_phone_calls.txt	I	said
002c_claudia_and_the_phantom_phone_calls.txt	Nina	went
002c_claudia_and_the_phantom_phone_calls.txt	her show	was
002c_claudia_and_the_phantom_phone_calls.txt	No problems	


002c_claudia_and_the_phantom_phone_calls.txt	“None	


002c_claudia_and_the_phantom_phone_calls.txt	I	shaking
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	began
002c_claudia_and_the_phantom_phone_calls.txt	Mr. Marshall	opening
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Marshall	pick
002c_claudia_and_the_phantom_phone_calls.txt	I	heard
002c_claudia_and_the_phantom_phone_calls.txt	her	hang
002c_claudia_and_the_phantom_phone_calls.txt	I	shivered
002c_claudia_and_the_phantom_phone_calls.txt	It	was
002c_claudia_and_the_phantom_phone_calls.txt	I	sat
002c_claudia_and_the_phantom_phone_calls.txt	It	’s
002c_claudia_and_the_phantom_phone_calls.txt	Watson	become
002c_claudia_and_the_phantom_phone_calls.txt	I	promised
002c_claudia_and_the_phantom_phone_calls.txt	I	bringing
002c_claudia_and_the_phantom_phone_calls.txt	the others	be
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	who	is
002c_claudia_and_the_phantom_phone_calls.txt	she	thinks
002c_claudia_and_the_phantom_phone_calls.txt	she	making
002c_claudia_and_the_phantom_phone_calls.txt	me	nervous
002c_claudia_and_the_phantom_phone_calls.txt	I	was
002c_claudia_and_the_phantom_phone_calls.txt	I	been
002c_claudia_and_the_phantom_phone_calls.txt	the phone	started
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	I	guess
002c_claudia_and_the_phantom_phone_calls.txt	it	is
002c_claudia_and_the_phantom_phone_calls.txt	I	done
002c_claudia_and_the_phantom_phone_calls.txt	Mary Anne	has
002c_claudia_and_the_phantom_phone_calls.txt	we	knew
002c_claudia_and_the_phantom_phone_calls.txt	Watson’s house	is
002c_claudia_and_the_phantom_phone_calls.txt	the house	is
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Porter	is
002c_claudia_and_the_phantom_phone_calls.txt	who	lives
002c_claudia_and_the_phantom_phone_calls.txt	who	put
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	was
002c_claudia_and_the_phantom_phone_calls.txt	Karen	had
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	arrived
002c_claudia_and_the_phantom_phone_calls.txt	She	sit
002c_claudia_and_the_phantom_phone_calls.txt	Watson	going
002c_claudia_and_the_phantom_phone_calls.txt	he	going
002c_claudia_and_the_phantom_phone_calls.txt	his kids	stay
002c_claudia_and_the_phantom_phone_calls.txt	his ex	broken
002c_claudia_and_the_phantom_phone_calls.txt	-	broken
002c_claudia_and_the_phantom_phone_calls.txt	wife	broken
002c_claudia_and_the_phantom_phone_calls.txt	Watson	taking
002c_claudia_and_the_phantom_phone_calls.txt	Karen	cried
002c_claudia_and_the_phantom_phone_calls.txt	Mrs. Thomas	dropped
002c_claudia_and_the_phantom_phone_calls.txt	Andrew	is
002c_claudia_and_the_phantom_phone_calls.txt	Andrew	ago
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	promised
002c_claudia_and_the_phantom_phone_calls.txt	she	be
002c_claudia_and_the_phantom_phone_calls.txt	she	becomes
002c_claudia_and_the_phantom_phone_calls.txt	Watson	walked
002c_claudia_and_the_phantom_phone_calls.txt	“Well Kristy	said
002c_claudia_and_the_phantom_phone_calls.txt	he	said
002c_claudia_and_the_phantom_phone_calls.txt	I	’m
002c_claudia_and_the_phantom_phone_calls.txt	you	come
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	knew
002c_claudia_and_the_phantom_phone_calls.txt	Watson	was
002c_claudia_and_the_phantom_phone_calls.txt	she	was
002c_claudia_and_the_phantom_phone_calls.txt	I	think
002c_claudia_and_the_phantom_phone_calls.txt	you	have
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	smiled
002c_claudia_and_the_phantom_phone_calls.txt	Boo-Boo	wandered
002c_claudia_and_the_phantom_phone_calls.txt	I	know
002c_claudia_and_the_phantom_phone_calls.txt	she	said
002c_claudia_and_the_phantom_phone_calls.txt	We	keep
002c_claudia_and_the_phantom_phone_calls.txt	She	turned
002c_claudia_and_the_phantom_phone_calls.txt	Karen	stared
002c_claudia_and_the_phantom_phone_calls.txt	Watson	said
002c_claudia_and_the_phantom_phone_calls.txt	the emergency numbers	are
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	nodded
002c_claudia_and_the_phantom_phone_calls.txt	Watson	went
002c_claudia_and_the_phantom_phone_calls.txt	I	believe
002c_claudia_and_the_phantom_phone_calls.txt	Andrew	had
002c_claudia_and_the_phantom_phone_calls.txt	Ice cream	cried
002c_claudia_and_the_phantom_phone_calls.txt	Karen	continued
002c_claudia_and_the_phantom_phone_calls.txt	Kristy	began
002c_claudia_and_the_phantom_phone_calls.txt	Watson	shrugged
002c_claudia_and_the_phantom_phone_calls.txt	he	said
002c_claudia_and_the_phantom_phone_calls.txt	He	left
